transaction_id,account_id,customer_id,transaction_date,transaction_type,debit_credit,amount_aud,merchant_category,channel,description,is_flagged,settlement_date
TXN001147,ACC00307,CUST0170,2023-11-22,PayID,Credit,2746.98,Retail,Branch,PayID - Utilities,N,2023-11-24
TXN001148,ACC00139,CUST0022,2024-07-29,Transfer,Credit,8061.59,Healthcare,EFTPOS,Transfer - Fuel,N,2024-07-30
TXN001149,ACC00282,CUST0050,2024-03-16,Transfer,Credit,50.0,Healthcare,ATM,Transfer - Retail,N,2024-03-18
TXN001150,ACC00299,CUST0098,2023-07-22,ATM Withdrawal,Debit,7667.27,Utilities,Branch,ATM Withdrawal - Groceries,N,2023-07-24
TXN001151,ACC00251,CUST0166,2022-08-10,ATM Withdrawal,Debit,7146.05,Entertainment,Mobile App,ATM Withdrawal - Restaurants,N,2022-08-11
TXN001152,ACC00028,CUST0048,2022-03-26,Direct Debit,Debit,12707.77,Fuel,EFTPOS,Direct Debit - Healthcare,N,2022-03-26
TXN001153,ACC00217,CUST0143,2023-02-24,PayID,Credit,600.02,Groceries,Mobile App,PayID - Fuel,N,2023-02-26
TXN001154,ACC00142,CUST0158,2023-08-06,Transfer,Credit,6447.61,Utilities,EFTPOS,Transfer - Healthcare,N,2023-08-07
TXN001155,ACC00122,CUST0110,2022-11-07,BPAY,Debit,345.29,Entertainment,Internet Banking,BPAY - Restaurants,N,2022-11-08
TXN001156,ACC00105,CUST0177,2022-02-05,Purchase,Debit,14317.15,Healthcare,ATM,Purchase - Fuel,N,2022-02-06
TXN001157,ACC00114,CUST0127,2023-05-11,Transfer,Credit,6893.14,Restaurants,Internet Banking,Transfer - Healthcare,N,2023-05-11
TXN001158,ACC00344,CUST0150,2023-09-24,Refund,Credit,6528.46,Travel,ATM,Refund - Utilities,N,2023-09-24
TXN001159,ACC00210,CUST0047,2024-06-28,PayID,Credit,6638.47,Travel,EFTPOS,PayID - Travel,Y,2024-06-29
TXN001160,ACC00106,CUST0014,2024-10-03,BPAY,Debit,6550.32,Entertainment,Branch,BPAY - Groceries,N,2024-10-05
TXN001161,ACC00199,CUST0198,2024-06-24,Direct Debit,Debit,9098.7,Restaurants,Mobile App,Direct Debit - Travel,N,2024-06-25
TXN001162,ACC00107,CUST0055,2023-03-23,ATM Withdrawal,Debit,4713.86,Healthcare,Internet Banking,ATM Withdrawal - Healthcare,N,2023-03-24
TXN001163,ACC00308,CUST0141,2024-08-19,PayID,Credit,14409.87,Utilities,Mobile App,PayID - Retail,N,2024-08-19
TXN001164,ACC00200,CUST0107,2023-12-08,Purchase,Debit,5393.45,Retail,ATM,Purchase - Retail,N,2023-12-08
TXN001165,ACC00224,CUST0178,2023-06-07,Direct Debit,Debit,5224.1,Entertainment,Branch,Direct Debit - Retail,N,2023-06-07
TXN001166,ACC00300,CUST0162,2024-11-25,Refund,Credit,8986.98,Utilities,Mobile App,Refund - Travel,N,2024-11-25
TXN001167,ACC00047,CUST0116,2022-11-22,PayID,Credit,1386.56,Groceries,Branch,PayID - Fuel,N,2022-11-23
TXN001168,ACC00232,CUST0178,2022-11-02,Refund,Credit,4398.0,Travel,Branch,Refund - Restaurants,N,2022-11-03
TXN001169,ACC00086,CUST0008,2024-12-02,Refund,Credit,1002.62,Fuel,EFTPOS,Refund - Groceries,N,2024-12-04
TXN001170,ACC00091,CUST0143,2023-08-14,ATM Withdrawal,Debit,8219.53,Restaurants,Internet Banking,ATM Withdrawal - Groceries,N,2023-08-14
TXN001171,ACC00309,CUST0168,2022-06-07,Purchase,Debit,1011.66,Healthcare,Internet Banking,Purchase - Fuel,N,2022-06-09
TXN001172,ACC00189,CUST0096,2023-01-02,Transfer,Credit,2291.63,Utilities,Mobile App,Transfer - Entertainment,N,2023-01-03
TXN001173,ACC00263,CUST0133,2022-02-12,Purchase,Debit,7514.2,Travel,Internet Banking,Purchase - Restaurants,N,2022-02-12
TXN001174,ACC00068,CUST0034,2023-05-11,Refund,Credit,12925.46,Entertainment,EFTPOS,Refund - Healthcare,N,2023-05-12
TXN001175,ACC00090,CUST0096,2022-08-14,Transfer,Credit,10701.73,Groceries,Mobile App,Transfer - Travel,N,2022-08-15
TXN001176,ACC00236,CUST0011,2024-12-19,PayID,Credit,11982.77,Travel,EFTPOS,PayID - Travel,N,2024-12-20
TXN001177,ACC00332,CUST0157,2024-11-30,BPAY,Debit,5309.68,Travel,Branch,BPAY - Travel,N,2024-12-01
TXN001178,ACC00065,CUST0199,2022-03-16,BPAY,Debit,3104.19,Entertainment,Branch,BPAY - Fuel,N,2022-03-17
TXN001179,ACC00196,CUST0043,2024-02-09,Purchase,Debit,4493.47,Entertainment,ATM,Purchase - Utilities,N,2024-02-09
TXN001180,ACC00223,CUST0035,2022-10-29,BPAY,Debit,6749.66,Restaurants,Branch,BPAY - Travel,N,2022-10-29
TXN001181,ACC00117,CUST0180,2024-06-18,ATM Withdrawal,Debit,3794.55,Retail,ATM,ATM Withdrawal - Entertainment,N,2024-06-19
TXN001182,ACC00067,CUST0163,2024-05-01,Transfer,Credit,14394.32,Restaurants,Mobile App,Transfer - Healthcare,N,2024-05-02
TXN001183,ACC00239,CUST0144,2024-03-02,Refund,Credit,13305.81,Travel,Mobile App,Refund - Healthcare,N,2024-03-04
TXN001184,ACC00283,CUST0168,2024-09-04,Refund,Credit,608.83,Retail,Mobile App,Refund - Entertainment,N,2024-09-05
TXN001185,ACC00260,CUST0057,2022-12-06,Purchase,Debit,166.83,Restaurants,EFTPOS,Purchase - Healthcare,N,2022-12-08
TXN001186,ACC00112,CUST0166,2024-12-03,ATM Withdrawal,Debit,5569.63,Travel,Branch,ATM Withdrawal - Retail,N,2024-12-04
TXN001187,ACC00146,CUST0062,2024-01-24,BPAY,Debit,764.69,Fuel,ATM,BPAY - Retail,N,2024-01-26
TXN001188,ACC00019,CUST0198,2024-11-02,Transfer,Credit,1010.27,Travel,Branch,Transfer - Retail,N,2024-11-04
TXN001189,ACC00137,CUST0067,2022-10-22,Transfer,Credit,2134.03,Fuel,EFTPOS,Transfer - Travel,N,2022-10-22
TXN001190,ACC00022,CUST0002,2022-04-01,Transfer,Credit,4544.35,Utilities,ATM,Transfer - Utilities,N,2022-04-01
TXN001191,ACC00219,CUST0184,2023-06-07,Transfer,Credit,14856.4,Groceries,Mobile App,Transfer - Restaurants,N,2023-06-08
TXN001192,ACC00248,CUST0163,2022-05-16,Transfer,Credit,3287.2,Retail,Mobile App,Transfer - Fuel,N,2022-05-17
TXN001193,ACC00316,CUST0073,2024-02-02,Direct Debit,Debit,12759.06,Entertainment,Branch,Direct Debit - Restaurants,N,2024-02-04
TXN001194,ACC00302,CUST0093,2024-12-01,Refund,Credit,10239.34,Utilities,Internet Banking,Refund - Groceries,N,2024-12-02
TXN001195,ACC00169,CUST0023,2024-11-08,PayID,Credit,4509.23,Travel,Mobile App,PayID - Healthcare,N,2024-11-09
TXN001196,ACC00055,CUST0196,2022-10-31,Refund,Credit,8325.66,Utilities,Internet Banking,Refund - Retail,N,2022-10-31
TXN001197,ACC00278,CUST0115,2024-11-01,PayID,Credit,5445.53,Travel,ATM,PayID - Entertainment,N,2024-11-01
TXN001198,ACC00084,CUST0006,2024-09-12,PayID,Credit,14227.43,Fuel,Branch,PayID - Groceries,N,2024-09-13
TXN001199,ACC00079,CUST0028,2024-04-28,Purchase,Debit,7098.14,Entertainment,Branch,Purchase - Fuel,N,2024-04-29
TXN001200,ACC00252,CUST0033,2024-03-22,ATM Withdrawal,Debit,8826.76,Travel,Internet Banking,ATM Withdrawal - Healthcare,N,2024-03-22
TXN001201,ACC00173,CUST0087,2022-11-23,BPAY,Debit,8970.13,Travel,Mobile App,BPAY - Fuel,N,2022-11-25
TXN001202,ACC00005,CUST0013,2022-11-04,ATM Withdrawal,Debit,8106.02,Fuel,Internet Banking,ATM Withdrawal - Groceries,Y,2022-11-04
TXN001203,ACC00017,CUST0050,2022-10-01,Refund,Credit,4372.05,Entertainment,Branch,Refund - Fuel,N,2022-10-02
TXN001204,ACC00170,CUST0029,2022-07-24,BPAY,Debit,585.09,Fuel,Mobile App,BPAY - Groceries,N,2022-07-24
TXN001205,ACC00088,CUST0136,2024-03-11,ATM Withdrawal,Debit,12363.04,Fuel,Branch,ATM Withdrawal - Healthcare,N,2024-03-13
TXN001206,ACC00037,CUST0197,2023-08-06,ATM Withdrawal,Debit,2080.1,Healthcare,Internet Banking,ATM Withdrawal - Fuel,N,2023-08-06
TXN001207,ACC00146,CUST0062,2022-03-07,Direct Debit,Debit,5901.51,Restaurants,ATM,Direct Debit - Retail,N,2022-03-09
TXN001208,ACC00157,CUST0123,2023-08-25,Refund,Credit,9802.69,Travel,ATM,Refund - Utilities,N,2023-08-26
TXN001209,ACC00342,CUST0133,2023-10-31,ATM Withdrawal,Debit,3159.0,Restaurants,Internet Banking,ATM Withdrawal - Groceries,N,2023-11-02
TXN001210,ACC00061,CUST0145,2022-10-30,ATM Withdrawal,Debit,1616.01,Restaurants,Internet Banking,ATM Withdrawal - Fuel,N,2022-10-31
TXN001211,ACC00164,CUST0069,2023-05-05,ATM Withdrawal,Debit,10779.89,Travel,Mobile App,ATM Withdrawal - Healthcare,N,2023-05-05
TXN001212,ACC00243,CUST0053,2022-03-11,ATM Withdrawal,Debit,5463.78,Utilities,Branch,ATM Withdrawal - Fuel,N,2022-03-12
TXN001213,ACC00200,CUST0107,2023-01-18,ATM Withdrawal,Debit,12187.97,Travel,Branch,ATM Withdrawal - Retail,N,2023-01-19
TXN001214,ACC00217,CUST0143,2023-10-07,Refund,Credit,14371.02,Restaurants,Mobile App,Refund - Restaurants,N,2023-10-08
TXN001215,ACC00048,CUST0049,2024-09-24,Direct Debit,Debit,13132.94,Restaurants,Mobile App,Direct Debit - Restaurants,N,2024-09-26
TXN001216,ACC00254,CUST0071,2023-07-24,PayID,Credit,13609.7,Restaurants,ATM,PayID - Groceries,N,2023-07-26
TXN001217,ACC00185,CUST0170,2023-12-04,Direct Debit,Debit,12003.33,Entertainment,Mobile App,Direct Debit - Fuel,N,2023-12-06
TXN001218,ACC00104,CUST0012,2023-03-09,PayID,Credit,2217.94,Healthcare,EFTPOS,PayID - Travel,N,2023-03-11
TXN001219,ACC00314,CUST0075,2023-02-07,PayID,Credit,6524.63,Groceries,ATM,PayID - Healthcare,N,2023-02-08
TXN001220,ACC00023,CUST0197,2023-08-06,ATM Withdrawal,Debit,4989.75,Fuel,ATM,ATM Withdrawal - Travel,N,2023-08-08
TXN001221,ACC00293,CUST0096,2023-04-18,Refund,Credit,13846.42,Utilities,ATM,Refund - Healthcare,N,2023-04-20
TXN001222,ACC00020,CUST0052,2023-04-15,BPAY,Debit,10026.81,Healthcare,ATM,BPAY - Healthcare,Y,2023-04-15
TXN001223,ACC00021,CUST0172,2023-03-31,ATM Withdrawal,Debit,14280.18,Utilities,ATM,ATM Withdrawal - Groceries,N,2023-03-31
TXN001224,ACC00141,CUST0008,2024-05-03,Refund,Credit,246.13,Healthcare,EFTPOS,Refund - Groceries,N,2024-05-05
TXN001225,ACC00110,CUST0113,2024-12-29,Direct Debit,Debit,9919.67,Fuel,Internet Banking,Direct Debit - Travel,N,2024-12-30
TXN001226,ACC00091,CUST0143,2023-02-15,ATM Withdrawal,Debit,214.16,Fuel,Branch,ATM Withdrawal - Utilities,N,2023-02-15
TXN001227,ACC00051,CUST0081,2022-09-23,PayID,Credit,13966.3,Healthcare,Internet Banking,PayID - Healthcare,N,2022-09-24
TXN001228,ACC00083,CUST0134,2024-05-23,Transfer,Credit,3062.2,Entertainment,Mobile App,Transfer - Healthcare,N,2024-05-25
TXN001229,ACC00281,CUST0153,2022-05-21,Transfer,Credit,1144.31,Fuel,Mobile App,Transfer - Utilities,N,2022-05-22
TXN001230,ACC00092,CUST0035,2022-08-21,Direct Debit,Debit,11473.74,Fuel,EFTPOS,Direct Debit - Retail,N,2022-08-22
TXN001231,ACC00343,CUST0142,2023-07-24,Direct Debit,Debit,11782.67,Fuel,Branch,Direct Debit - Restaurants,N,2023-07-24
TXN001232,ACC00280,CUST0057,2023-05-28,BPAY,Debit,10880.0,Fuel,Mobile App,BPAY - Restaurants,N,2023-05-28
TXN001233,ACC00268,CUST0022,2024-12-31,Refund,Credit,2913.36,Entertainment,Mobile App,Refund - Entertainment,N,2025-01-01
TXN001234,ACC00054,CUST0185,2024-11-15,ATM Withdrawal,Debit,11638.16,Utilities,Internet Banking,ATM Withdrawal - Utilities,N,2024-11-16
TXN001235,ACC00301,CUST0177,2022-05-18,PayID,Credit,14642.08,Utilities,ATM,PayID - Retail,N,2022-05-20
TXN001236,ACC00189,CUST0096,2023-02-12,Purchase,Debit,13499.66,Retail,Internet Banking,Purchase - Groceries,N,2023-02-12
TXN001237,ACC00341,CUST0197,2024-02-02,ATM Withdrawal,Debit,9731.1,Groceries,Branch,ATM Withdrawal - Retail,N,2024-02-02
TXN001238,ACC00305,CUST0021,2024-12-02,Purchase,Debit,8421.62,Restaurants,ATM,Purchase - Retail,N,2024-12-04
TXN001239,ACC00175,CUST0190,2022-09-03,Purchase,Debit,9374.57,Entertainment,Internet Banking,Purchase - Healthcare,N,2022-09-04
TXN001240,ACC00151,CUST0102,2022-03-21,Purchase,Debit,12880.0,Healthcare,Internet Banking,Purchase - Healthcare,N,2022-03-21
TXN001241,ACC00144,CUST0123,2023-11-28,Purchase,Debit,12746.21,Entertainment,Mobile App,Purchase - Retail,N,2023-11-29
TXN001242,ACC00209,CUST0029,2022-02-16,Direct Debit,Debit,393.19,Entertainment,Internet Banking,Direct Debit - Fuel,N,2022-02-18
TXN001243,ACC00309,CUST0168,2022-07-25,Purchase,Debit,5438.62,Healthcare,Branch,Purchase - Entertainment,N,2022-07-25
TXN001244,ACC00296,CUST0098,2023-03-11,Purchase,Debit,8733.84,Utilities,Mobile App,Purchase - Healthcare,N,2023-03-13
TXN001245,ACC00278,CUST0115,2022-06-13,BPAY,Debit,12173.84,Healthcare,EFTPOS,BPAY - Healthcare,N,2022-06-14
TXN001246,ACC00021,CUST0172,2023-10-01,ATM Withdrawal,Debit,13782.66,Fuel,Branch,ATM Withdrawal - Healthcare,N,2023-10-01
TXN001247,ACC00036,CUST0139,2022-07-13,BPAY,Debit,14234.81,Groceries,Mobile App,BPAY - Retail,N,2022-07-14
TXN001248,ACC00208,CUST0103,2022-08-07,BPAY,Debit,3964.97,Utilities,Mobile App,BPAY - Entertainment,N,2022-08-09
TXN001249,ACC00292,CUST0031,2022-08-01,Purchase,Debit,9462.95,Retail,Internet Banking,Purchase - Restaurants,N,2022-08-03
TXN001250,ACC00261,CUST0117,2023-05-04,Purchase,Debit,14844.71,Healthcare,EFTPOS,Purchase - Utilities,N,2023-05-04
TXN001251,ACC00031,CUST0107,2024-05-30,PayID,Credit,3165.9,Travel,Internet Banking,PayID - Healthcare,N,2024-05-31
TXN001252,ACC00303,CUST0200,2024-04-22,Direct Debit,Debit,13661.28,Healthcare,Internet Banking,Direct Debit - Fuel,N,2024-04-23
TXN001253,ACC00332,CUST0157,2024-10-16,Purchase,Debit,22.79,Travel,EFTPOS,Purchase - Utilities,N,2024-10-18
TXN001254,ACC00066,CUST0150,2023-01-13,BPAY,Debit,12216.88,Fuel,Internet Banking,BPAY - Restaurants,N,2023-01-13
TXN001255,ACC00128,CUST0119,2022-04-06,PayID,Credit,10969.06,Travel,Internet Banking,PayID - Utilities,N,2022-04-06
TXN001256,ACC00295,CUST0176,2022-01-06,PayID,Credit,9778.14,Fuel,Mobile App,PayID - Travel,N,2022-01-06
TXN001257,ACC00229,CUST0109,2022-10-23,PayID,Credit,2205.67,Fuel,Branch,PayID - Entertainment,N,2022-10-24
TXN001258,ACC00338,CUST0192,2024-11-28,ATM Withdrawal,Debit,10205.04,Utilities,Internet Banking,ATM Withdrawal - Utilities,N,2024-11-28
TXN001259,ACC00341,CUST0197,2023-05-13,Direct Debit,Debit,7349.21,Travel,Mobile App,Direct Debit - Healthcare,Y,2023-05-14
TXN001260,ACC00082,CUST0076,2022-05-06,Refund,Credit,11721.11,Groceries,ATM,Refund - Healthcare,N,2022-05-06
TXN001261,ACC00148,CUST0145,2022-10-16,Transfer,Credit,4252.41,Travel,Mobile App,Transfer - Retail,N,2022-10-18
TXN001262,ACC00034,CUST0015,2024-07-19,PayID,Credit,5218.3,Utilities,ATM,PayID - Utilities,N,2024-07-20
TXN001263,ACC00245,CUST0162,2024-03-10,ATM Withdrawal,Debit,4045.32,Utilities,ATM,ATM Withdrawal - Restaurants,Y,2024-03-10
TXN001264,ACC00331,CUST0083,2024-09-22,BPAY,Debit,5769.34,Restaurants,Mobile App,BPAY - Healthcare,N,2024-09-24
TXN001265,ACC00131,CUST0183,2022-07-22,PayID,Credit,4077.91,Healthcare,ATM,PayID - Groceries,N,2022-07-22
TXN001266,ACC00124,CUST0012,2023-08-03,Transfer,Credit,3782.23,Restaurants,ATM,Transfer - Groceries,N,2023-08-03
TXN001267,ACC00168,CUST0021,2024-05-09,Purchase,Debit,8519.7,Retail,Internet Banking,Purchase - Restaurants,N,2024-05-10
TXN001268,ACC00218,CUST0088,2023-05-30,Direct Debit,Debit,10440.71,Utilities,ATM,Direct Debit - Entertainment,N,2023-05-31
TXN001269,ACC00320,CUST0015,2023-02-06,Direct Debit,Debit,13353.97,Groceries,Branch,Direct Debit - Entertainment,N,2023-02-06
TXN001270,ACC00273,CUST0090,2023-11-14,ATM Withdrawal,Debit,7397.77,Groceries,Mobile App,ATM Withdrawal - Fuel,N,2023-11-14
TXN001271,ACC00119,CUST0187,2024-04-21,Transfer,Credit,12998.41,Retail,ATM,Transfer - Fuel,N,2024-04-23
TXN001272,ACC00226,CUST0180,2022-10-05,Transfer,Credit,3311.76,Utilities,Branch,Transfer - Fuel,Y,2022-10-05
TXN001273,ACC00301,CUST0177,2024-04-17,Direct Debit,Debit,1805.04,Retail,Internet Banking,Direct Debit - Fuel,N,2024-04-17
TXN001274,ACC00314,CUST0075,2022-09-01,Direct Debit,Debit,1403.56,Utilities,Mobile App,Direct Debit - Retail,N,2022-09-03
TXN001275,ACC00086,CUST0008,2022-01-14,ATM Withdrawal,Debit,13893.5,Utilities,ATM,ATM Withdrawal - Entertainment,N,2022-01-16
TXN001276,ACC00299,CUST0098,2023-04-15,Direct Debit,Debit,13872.24,Groceries,ATM,Direct Debit - Entertainment,N,2023-04-16
TXN001277,ACC00285,CUST0089,2022-12-03,Purchase,Debit,404.46,Groceries,Branch,Purchase - Utilities,N,2022-12-03
TXN001278,ACC00120,CUST0169,2022-04-03,Transfer,Credit,10986.87,Utilities,Internet Banking,Transfer - Restaurants,N,2022-04-03
TXN001279,ACC00339,CUST0047,2024-07-09,Transfer,Credit,3385.15,Groceries,Mobile App,Transfer - Utilities,N,2024-07-10
TXN001280,ACC00222,CUST0028,2022-11-12,Refund,Credit,10319.07,Restaurants,ATM,Refund - Travel,Y,2022-11-13
TXN001281,ACC00018,CUST0082,2024-12-27,Refund,Credit,2627.26,Travel,Mobile App,Refund - Fuel,N,2024-12-27
TXN001282,ACC00038,CUST0168,2022-11-11,ATM Withdrawal,Debit,6226.38,Utilities,Internet Banking,ATM Withdrawal - Healthcare,N,2022-11-13
TXN001283,ACC00285,CUST0089,2024-12-23,BPAY,Debit,14249.55,Entertainment,ATM,BPAY - Restaurants,N,2024-12-25
TXN001284,ACC00273,CUST0090,2023-03-18,ATM Withdrawal,Debit,14304.32,Restaurants,EFTPOS,ATM Withdrawal - Retail,N,2023-03-19
TXN001285,ACC00311,CUST0179,2023-03-15,Refund,Credit,13893.27,Groceries,Internet Banking,Refund - Travel,N,2023-03-17
TXN001286,ACC00239,CUST0144,2022-07-06,Purchase,Debit,13121.0,Restaurants,Mobile App,Purchase - Utilities,N,2022-07-08
TXN001287,ACC00058,CUST0050,2024-09-08,PayID,Credit,5919.71,Restaurants,Mobile App,PayID - Restaurants,N,2024-09-08
TXN001288,ACC00065,CUST0199,2023-05-08,BPAY,Debit,13620.11,Fuel,Internet Banking,BPAY - Fuel,N,2023-05-10
TXN001289,ACC00048,CUST0049,2023-06-16,BPAY,Debit,3917.84,Restaurants,Internet Banking,BPAY - Groceries,N,2023-06-16
TXN001290,ACC00072,CUST0118,2023-03-28,Purchase,Debit,10481.93,Restaurants,EFTPOS,Purchase - Retail,N,2023-03-30
TXN001291,ACC00325,CUST0149,2022-06-14,Direct Debit,Debit,11066.38,Retail,Internet Banking,Direct Debit - Healthcare,N,2022-06-15
TXN001292,ACC00016,CUST0118,2022-03-09,Refund,Credit,11482.43,Groceries,Mobile App,Refund - Groceries,N,2022-03-09
TXN001293,ACC00327,CUST0166,2022-06-16,Transfer,Credit,1240.41,Retail,Mobile App,Transfer - Retail,N,2022-06-18
TXN001294,ACC00332,CUST0157,2024-01-31,PayID,Credit,859.66,Groceries,Internet Banking,PayID - Entertainment,N,2024-02-02
TXN001295,ACC00059,CUST0179,2024-10-29,Refund,Credit,9684.46,Healthcare,Branch,Refund - Restaurants,N,2024-10-29
TXN001296,ACC00308,CUST0141,2024-09-03,BPAY,Debit,4308.47,Fuel,Internet Banking,BPAY - Restaurants,N,2024-09-04
TXN001297,ACC00257,CUST0168,2022-03-28,ATM Withdrawal,Debit,4712.39,Groceries,EFTPOS,ATM Withdrawal - Travel,N,2022-03-28
TXN001298,ACC00307,CUST0170,2022-04-11,Direct Debit,Debit,42.93,Utilities,ATM,Direct Debit - Entertainment,N,2022-04-11
TXN001299,ACC00186,CUST0189,2024-11-22,Transfer,Credit,4126.91,Travel,ATM,Transfer - Fuel,N,2024-11-22
TXN001300,ACC00138,CUST0036,2024-11-13,Direct Debit,Debit,3418.44,Entertainment,Mobile App,Direct Debit - Entertainment,N,2024-11-13
TXN001301,ACC00296,CUST0098,2024-02-08,BPAY,Debit,10944.27,Groceries,ATM,BPAY - Groceries,N,2024-02-08
TXN001302,ACC00211,CUST0125,2024-07-31,Refund,Credit,9271.75,Groceries,EFTPOS,Refund - Restaurants,N,2024-07-31
TXN001303,ACC00138,CUST0036,2022-04-07,Refund,Credit,13922.15,Travel,Branch,Refund - Fuel,N,2022-04-09
TXN001304,ACC00003,CUST0064,2023-06-20,Direct Debit,Debit,9384.05,Restaurants,EFTPOS,Direct Debit - Retail,N,2023-06-20
TXN001305,ACC00265,CUST0107,2023-02-02,Refund,Credit,5671.94,Utilities,EFTPOS,Refund - Fuel,N,2023-02-02
TXN001306,ACC00080,CUST0193,2022-05-15,ATM Withdrawal,Debit,2123.37,Healthcare,Internet Banking,ATM Withdrawal - Healthcare,N,2022-05-15
TXN001307,ACC00011,CUST0182,2023-05-13,Refund,Credit,13191.81,Restaurants,Branch,Refund - Travel,N,2023-05-14
TXN001308,ACC00129,CUST0002,2022-06-18,Purchase,Debit,6930.02,Travel,Branch,Purchase - Travel,N,2022-06-19
TXN001309,ACC00149,CUST0006,2022-03-28,Refund,Credit,2799.65,Utilities,Branch,Refund - Entertainment,N,2022-03-28
TXN001310,ACC00151,CUST0102,2023-01-28,PayID,Credit,14388.32,Groceries,Mobile App,PayID - Retail,N,2023-01-29
TXN001311,ACC00144,CUST0123,2023-08-19,Refund,Credit,7695.19,Groceries,Internet Banking,Refund - Fuel,N,2023-08-21
TXN001312,ACC00257,CUST0168,2024-11-28,Direct Debit,Debit,2677.64,Entertainment,Internet Banking,Direct Debit - Retail,N,2024-11-30
TXN001313,ACC00032,CUST0135,2023-11-28,PayID,Credit,564.08,Groceries,Branch,PayID - Utilities,N,2023-11-28
TXN001314,ACC00107,CUST0055,2023-12-29,BPAY,Debit,2915.74,Healthcare,EFTPOS,BPAY - Entertainment,N,2023-12-29
TXN001315,ACC00203,CUST0092,2023-03-31,Refund,Credit,12100.77,Fuel,Mobile App,Refund - Fuel,N,2023-04-01
TXN001316,ACC00270,CUST0034,2024-08-13,Refund,Credit,10819.05,Fuel,EFTPOS,Refund - Groceries,N,2024-08-13
TXN001317,ACC00124,CUST0012,2022-07-07,Transfer,Credit,9463.47,Retail,Internet Banking,Transfer - Restaurants,N,2022-07-08
TXN001318,ACC00116,CUST0068,2022-03-22,Refund,Credit,13235.86,Groceries,Mobile App,Refund - Fuel,N,2022-03-24
TXN001319,ACC00259,CUST0041,2024-10-14,Direct Debit,Debit,11376.22,Travel,Mobile App,Direct Debit - Retail,N,2024-10-15
TXN001320,ACC00283,CUST0168,2024-12-10,Purchase,Debit,13377.47,Restaurants,Internet Banking,Purchase - Groceries,N,2024-12-10
TXN001321,ACC00301,CUST0177,2022-08-07,ATM Withdrawal,Debit,5019.49,Fuel,EFTPOS,ATM Withdrawal - Restaurants,N,2022-08-09
TXN001322,ACC00007,CUST0099,2023-05-16,Direct Debit,Debit,10326.26,Retail,ATM,Direct Debit - Healthcare,N,2023-05-18
TXN001323,ACC00062,CUST0140,2024-04-30,BPAY,Debit,13750.17,Utilities,ATM,BPAY - Entertainment,N,2024-05-01
TXN001324,ACC00069,CUST0153,2022-04-29,BPAY,Debit,1144.7,Fuel,Mobile App,BPAY - Healthcare,N,2022-04-30
TXN001325,ACC00116,CUST0068,2023-04-19,ATM Withdrawal,Debit,5955.64,Entertainment,Mobile App,ATM Withdrawal - Restaurants,N,2023-04-20
TXN001326,ACC00100,CUST0064,2022-12-16,Transfer,Credit,12224.38,Utilities,EFTPOS,Transfer - Restaurants,N,2022-12-17
TXN001327,ACC00141,CUST0008,2023-11-18,Purchase,Debit,5066.08,Fuel,Branch,Purchase - Groceries,N,2023-11-20
TXN001328,ACC00151,CUST0102,2022-09-24,ATM Withdrawal,Debit,7795.68,Groceries,Branch,ATM Withdrawal - Groceries,N,2022-09-25
TXN001329,ACC00122,CUST0110,2024-10-05,ATM Withdrawal,Debit,14033.95,Travel,Mobile App,ATM Withdrawal - Fuel,N,2024-10-05
TXN001330,ACC00219,CUST0184,2022-02-06,Transfer,Credit,14082.74,Groceries,EFTPOS,Transfer - Utilities,N,2022-02-07
TXN001331,ACC00312,CUST0089,2022-07-01,Refund,Credit,12272.77,Groceries,ATM,Refund - Restaurants,N,2022-07-01
TXN001332,ACC00165,CUST0142,2023-03-12,Transfer,Credit,1500.09,Utilities,Branch,Transfer - Entertainment,N,2023-03-13
TXN001333,ACC00261,CUST0117,2023-01-11,Purchase,Debit,6544.17,Retail,ATM,Purchase - Travel,N,2023-01-13
TXN001334,ACC00074,CUST0123,2023-03-08,Refund,Credit,14758.81,Healthcare,Branch,Refund - Groceries,N,2023-03-09
TXN001335,ACC00284,CUST0133,2022-01-11,ATM Withdrawal,Debit,11907.38,Utilities,Branch,ATM Withdrawal - Healthcare,N,2022-01-13
TXN001336,ACC00282,CUST0050,2024-12-18,Purchase,Debit,2048.29,Utilities,Internet Banking,Purchase - Entertainment,N,2024-12-18
TXN001337,ACC00028,CUST0048,2022-07-29,ATM Withdrawal,Debit,10005.72,Groceries,EFTPOS,ATM Withdrawal - Groceries,N,2022-07-31
TXN001338,ACC00298,CUST0147,2022-05-13,Direct Debit,Debit,12049.49,Restaurants,Mobile App,Direct Debit - Retail,N,2022-05-15
